Region/Country/Area,,Year,Series,Value
694,Sierra Leone,2017,Population aged 0 to 14 years old (percentage),41.3566
694,Sierra Leone,2017,Population aged 60+ years old (percentage),4.6463
694,Sierra Leone,2017,Population density,103.7465
694,Sierra Leone,2017,Surface area (thousand km2),72.3
694,Sierra Leone,2019,Population mid-year estimates (millions),7.8132
694,Sierra Leone,2019,Population mid-year estimates for males (millions),3.8984
694,Sierra Leone,2019,Population mid-year estimates for females (millions),3.9149
694,Sierra Leone,2019,Sex ratio (males per 100 females),99.5783
694,Sierra Leone,2019,Population aged 0 to 14 years old (percentage),40.7243
694,Sierra Leone,2019,Population aged 60+ years old (percentage),4.6314
694,Sierra Leone,2019,Population density,108.2463
702,Singapore,2005,Population mid-year estimates (millions),4.2657
702,Singapore,2005,Population mid-year estimates for males (millions),2.1561
702,Singapore,2005,Population mid-year estimates for females (millions),2.1096
702,Singapore,2005,Sex ratio (males per 100 females),102.2007
702,Singapore,2005,Population aged 0 to 14 years old (percentage),17.2276
702,Singapore,2005,Population aged 60+ years old (percentage),10.7364
702,Singapore,2005,Population density,6093.8386
702,Singapore,2010,Population mid-year estimates (millions),5.1312
702,Singapore,2010,Population mid-year estimates for males (millions),2.6751
702,Singapore,2010,Population mid-year estimates for females (millions),2.456
702,Singapore,2010,Sex ratio (males per 100 females),108.9214
702,Singapore,2010,Population aged 0 to 14 years old (percentage),13.9939
702,Singapore,2010,Population aged 60+ years old (percentage),12.6714
702,Singapore,2010,Population density,7330.2457
702,Singapore,2017,Population mid-year estimates (millions),5.708
702,Singapore,2017,Population mid-year estimates for males (millions),2.9875
702,Singapore,2017,Population mid-year estimates for females (millions),2.7206
702,Singapore,2017,Sex ratio (males per 100 females),109.8113
702,Singapore,2017,Population aged 0 to 14 years old (percentage),12.2125
702,Singapore,2017,Population aged 60+ years old (percentage),17.7681
702,Singapore,2017,Population density,8154.3443
702,Singapore,2017,Surface area (thousand km2),0.719
702,Singapore,2019,Population mid-year estimates (millions),5.8043
702,Singapore,2019,Population mid-year estimates for males (millions),3.0382
702,Singapore,2019,Population mid-year estimates for females (millions),2.7661
702,Singapore,2019,Sex ratio (males per 100 females),109.8372
702,Singapore,2019,Population aged 0 to 14 years old (percentage),12.3315
702,Singapore,2019,Population aged 60+ years old (percentage),19.863
702,Singapore,2019,Population density,8291.91
534,Sint Maarten (Dutch part),2005,Population mid-year estimates (millions),0.0325
534,Sint Maarten (Dutch part),2005,Sex ratio (males per 100 females),93.8574
534,Sint Maarten (Dutch part),2005,Population density,956.7941
534,Sint Maarten (Dutch part),2010,Population mid-year estimates (millions),0.0331
534,Sint Maarten (Dutch part),2010,Sex ratio (males per 100 females),91.0051
534,Sint Maarten (Dutch part),2010,Population density,974.2353
534,Sint Maarten (Dutch part),2013,Population mid-year estimates (millions),0.0364
534,Sint Maarten (Dutch part),2013,Sex ratio (males per 100 females),95.8327
534,Sint Maarten (Dutch part),2013,Population aged 0 to 14 years old (percentage),20.9892
534,Sint Maarten (Dutch part),2013,Population aged 60+ years old (percentage),10.4212
534,Sint Maarten (Dutch part),2013,Population density,1071.7353
534,Sint Maarten (Dutch part),2013,Surface area (thousand km2),0.034
534,Sint Maarten (Dutch part),2014,Population mid-year estimates (millions),0.0377
534,Sint Maarten (Dutch part),2014,Sex ratio (males per 100 females),95.7097
534,Sint Maarten (Dutch part),2014,Population density,1108.7353
534,Sint Maarten (Dutch part),2014,Surface area (thousand km2),0.034
534,Sint Maarten (Dutch part),2017,Population mid-year estimates (millions),0.0401
534,Sint Maarten (Dutch part),2017,Population density,1180
534,Sint Maarten (Dutch part),2017,Surface area (thousand km2),0.034
534,Sint Maarten (Dutch part),2019,Population mid-year estimates (millions),0.0424
534,Sint Maarten (Dutch part),2019,Population density,1246.7059
703,Slovakia,2005,Population mid-year estimates (millions),5.399
703,Slovakia,2005,Population mid-year estimates for males (millions),2.6175
703,Slovakia,2005,Population mid-year estimates for females (millions),2.7815
703,Slovakia,2005,Sex ratio (males per 100 females),94.1036
703,Slovakia,2005,Population aged 0 to 14 years old (percentage),16.8224
703,Slovakia,2005,Population aged 60+ years old (percentage),16.1126
703,Slovakia,2005,Population density,112.2726
703,Slovakia,2010,Population mid-year estimates (millions),5.4043
703,Slovakia,2010,Population mid-year estimates for males (millions),2.6213
703,Slovakia,2010,Population mid-year estimates for females (millions),2.783
703,Slovakia,2010,Sex ratio (males per 100 females),94.1923
703,Slovakia,2010,Population aged 0 to 14 years old (percentage),15.3351
703,Slovakia,2010,Population aged 60+ years old (percentage),17.8209
703,Slovakia,2010,Population density,112.3834
703,Slovakia,2017,Population mid-year estimates (millions),5.4479
703,Slovakia,2017,Population mid-year estimates for males (millions),2.6498
703,Slovakia,2017,Population mid-year estimates for females (millions),2.7981
703,Slovakia,2017,Sex ratio (males per 100 females),94.6981
703,Slovakia,2017,Population aged 0 to 14 years old (percentage),15.3377
703,Slovakia,2017,Population aged 60+ years old (percentage),21.8289
703,Slovakia,2017,Population density,113.2902
703,Slovakia,2017,Surface area (thousand km2),49.035
703,Slovakia,2019,Population mid-year estimates (millions),5.457
703,Slovakia,2019,Population mid-year estimates for males (millions),2.6565
703,Slovakia,2019,Population mid-year estimates for females (millions),2.8005
703,Slovakia,2019,Sex ratio (males per 100 females),94.8586
703,Slovakia,2019,Population aged 0 to 14 years old (percentage),15.5277
703,Slovakia,2019,Population aged 60+ years old (percentage),22.8402
703,Slovakia,2019,Population density,113.4797
705,Slovenia,2005,Population mid-year estimates (millions),1.995
705,Slovenia,2005,Population mid-year estimates for males (millions),0.9755
705,Slovenia,2005,Population mid-year estimates for females (millions),1.0195
705,Slovenia,2005,Sex ratio (males per 100 females),95.685
705,Slovenia,2005,Population aged 0 to 14 years old (percentage),13.9687
705,Slovenia,2005,Population aged 60+ years old (percentage),20.8174
705,Slovenia,2005,Population density,99.0554
705,Slovenia,2010,Population mid-year estimates (millions),2.0433
705,Slovenia,2010,Population mid-year estimates for males (millions),1.0125
705,Slovenia,2010,Population mid-year estimates for females (millions),1.0309
705,Slovenia,2010,Sex ratio (males per 100 females),98.2176
705,Slovenia,2010,Population aged 0 to 14 years old (percentage),13.9905
705,Slovenia,2010,Population aged 60+ years old (percentage),22.1767
705,Slovenia,2010,Population density,101.4567
705,Slovenia,2017,Population mid-year estimates (millions),2.0764
705,Slovenia,2017,Population mid-year estimates for males (millions),1.0326
705,Slovenia,2017,Population mid-year estimates for females (millions),1.0438
705,Slovenia,2017,Sex ratio (males per 100 females),98.9355
705,Slovenia,2017,Population aged 0 to 14 years old (percentage),14.9022
705,Slovenia,2017,Population aged 60+ years old (percentage),26.2317
705,Slovenia,2017,Population density,103.098
705,Slovenia,2017,Surface area (thousand km2),20.273
705,Slovenia,2019,Population mid-year estimates (millions),2.0787
705,Slovenia,2019,Population mid-year estimates for males (millions),1.0347
705,Slovenia,2019,Population mid-year estimates for females (millions),1.044
705,Slovenia,2019,Sex ratio (males per 100 females),99.1105
705,Slovenia,2019,Population aged 0 to 14 years old (percentage),15.1056
705,Slovenia,2019,Population aged 60+ years old (percentage),27.2352
705,Slovenia,2019,Population density,103.2102
90,Solomon Islands,2005,Population mid-year estimates (millions),0.4699
90,Solomon Islands,2005,Population mid-year estimates for males (millions),0.2401
90,Solomon Islands,2005,Population mid-year estimates for females (millions),0.2299
90,Solomon Islands,2005,Sex ratio (males per 100 females),104.4411
90,Solomon Islands,2005,Population aged 0 to 14 years old (percentage),41.3149
90,Solomon Islands,2005,Population aged 60+ years old (percentage),4.8687
90,Solomon Islands,2005,Population density,16.7888
90,Solomon Islands,2010,Population mid-year estimates (millions),0.5279
90,Solomon Islands,2010,Population mid-year estimates for males (millions),0.2682
90,Solomon Islands,2010,Population mid-year estimates for females (millions),0.2597
90,Solomon Islands,2010,Sex ratio (males per 100 females),103.2776
90,Solomon Islands,2010,Population aged 0 to 14 years old (percentage),40.7516
90,Solomon Islands,2010,Population aged 60+ years old (percentage),5.1199
90,Solomon Islands,2010,Population density,18.8589
90,Solomon Islands,2017,Population mid-year estimates (millions),0.636
90,Solomon Islands,2017,Population mid-year estimates for males (millions),0.3234
90,Solomon Islands,2017,Population mid-year estimates for females (millions),0.3127
90,Solomon Islands,2017,Sex ratio (males per 100 females),103.4294
90,Solomon Islands,2017,Population aged 0 to 14 years old (percentage),40.3538
90,Solomon Islands,2017,Population aged 60+ years old (percentage),5.3901
90,Solomon Islands,2017,Population density,22.7238
90,Solomon Islands,2017,Surface area (thousand km2),28.896
90,Solomon Islands,2019,Population mid-year estimates (millions),0.6698
90,Solomon Islands,2019,Population mid-year estimates for males (millions),0.3406
90,Solomon Islands,2019,Population mid-year estimates for females (millions),0.3292
90,Solomon Islands,2019,Sex ratio (males per 100 females),103.4452
90,Solomon Islands,2019,Population aged 0 to 14 years old (percentage),40.1312
90,Solomon Islands,2019,Population aged 60+ years old (percentage),5.54
90,Solomon Islands,2019,Population density,23.9308
706,Somalia,2005,Population mid-year estimates (millions),10.4469
706,Somalia,2005,Population mid-year estimates for males (millions),5.2265
706,Somalia,2005,Population mid-year estimates for females (millions),5.2204
706,Somalia,2005,Sex ratio (males per 100 females),100.1166
706,Somalia,2005,Population aged 0 to 14 years old (percentage),47.8879
706,Somalia,2005,Population aged 60+ years old (percentage),4.2554
706,Somalia,2005,Population density,16.6526
706,Somalia,2010,Population mid-year estimates (millions),12.0439
706,Somalia,2010,Population mid-year estimates for males (millions),6.016
706,Somalia,2010,Population mid-year estimates for females (millions),6.0278
706,Somalia,2010,Sex ratio (males per 100 females),99.8042
706,Somalia,2010,Population aged 0 to 14 years old (percentage),48.1745
706,Somalia,2010,Population aged 60+ years old (percentage),4.3753
706,Somalia,2010,Population density,19.1983
706,Somalia,2017,Population mid-year estimates (millions),14.5892
706,Somalia,2017,Population mid-year estimates for males (millions),7.2759
706,Somalia,2017,Population mid-year estimates for females (millions),7.3133
706,Somalia,2017,Sex ratio (males per 100 females),99.4879
706,Somalia,2017,Population aged 0 to 14 years old (percentage),46.753
706,Somalia,2017,Population aged 60+ years old (percentage),4.5308
706,Somalia,2017,Population density,23.2556
706,Somalia,2017,Surface area (thousand km2),637.657
706,Somalia,2019,Population mid-year estimates (millions),15.4429
706,Somalia,2019,Population mid-year estimates for males (millions),7.7002
706,Somalia,2019,Population mid-year estimates for females (millions),7.7427
706,Somalia,2019,Sex ratio (males per 100 females),99.4509
706,Somalia,2019,Population aged 0 to 14 years old (percentage),46.3795
706,Somalia,2019,Population aged 60+ years old (percentage),4.5498
706,Somalia,2019,Population density,24.6165
710,South Africa,2005,Population mid-year estimates (millions),47.8806
710,South Africa,2005,Population mid-year estimates for males (millions),23.6075
710,South Africa,2005,Population mid-year estimates for females (millions),24.2731
710,South Africa,2005,Sex ratio (males per 100 females),97.2576
710,South Africa,2005,Population aged 0 to 14 years old (percentage),30.8813
710,South Africa,2005,Population aged 60+ years old (percentage),7.0339
710,South Africa,2005,Population density,39.4699
710,South Africa,2010,Population mid-year estimates (millions),51.217
710,South Africa,2010,Population mid-year estimates for males (millions),25.2695
710,South Africa,2010,Population mid-year estimates for females (millions),25.9475
710,South Africa,2010,Sex ratio (males per 100 females),97.3872
710,South Africa,2010,Population aged 0 to 14 years old (percentage),29.6717
